month,pct_id,total_gaba
2016-01-01,08L,71753.04444444446
2018-02-01,08L,84937.95000000001
2018-08-01,09H,39096.03333333334
2019-04-01,09X,69345.92222222222
2019-03-01,09X,70312.9277777778
2017-02-01,09Y,86458.66666666667
2018-01-01,10J,64841.38333333333
2016-04-01,11E,48769.2
2015-10-01,11E,47001.3388888889
2015-12-01,11E,50225.95
2016-12-01,11E,54799.3611111111
2017-07-01,11E,53890.14444444444
2015-06-01,11E,44760.6
2018-04-01,11E,58258.02222222222
2016-05-01,11J,188729.02222222227
2016-06-01,11J,195656.61666666667
2016-11-01,11J,206503.84444444443
2019-02-01,15C,275201.1722222221
2017-03-01,99M,60371.73333333333
2017-05-01,99M,61497.78888888888
2017-09-01,99M,62415.011111111104
2014-12-01,00X,53816.73333333332
2015-12-01,00X,63601.627777777794
2018-06-01,00X,72997.5388888889
2016-04-01,00X,63094.43333333333
2017-02-01,01C,69208.9777777778
2017-04-01,01C,72671.77777777778
2015-10-01,01H,105721.55
2015-11-01,01H,101540.04999999997
2016-01-01,01H,101663.6
2016-05-01,01R,60612.88888888888
2016-12-01,01R,69767.11111111112
2017-08-01,02F,102493.6111111111
2017-06-01,02R,126253.58333333336
2017-07-01,02R,124171.05
2018-11-01,02R,130314.5277777778
2019-02-01,02T,81869.78888888888
2016-11-01,02Y,111080.69444444441
2017-09-01,02Y,116208.12777777777
2015-04-01,03A,71930.36666666665
2016-09-01,03A,89039.18888888888
2018-07-01,03F,120969.64999999998
2016-08-01,03F,105489.49444444443
2019-10-01,03H,71771.33333333333
2019-09-01,03H,66434.77222222222
2018-03-01,03Q,143814.26111111115
2018-02-01,03Q,128689.06111111112
2017-11-01,03Q,140331.67777777778
2018-01-01,03Q,141561.67222222223
2017-05-01,04M,40384.73333333334
2015-08-01,04Y,38770.91666666667
2015-01-01,04Y,38323.62777777778
2016-06-01,04Y,46141.9388888889
2015-03-01,05G,64094.888888888905
2019-03-01,05H,77376.3777777778
2019-06-01,05H,75902.09444444445
2019-07-01,05V,59752.49444444445
2019-05-01,05V,61924.288888888885
2019-01-01,05V,62471.89444444444
2016-03-01,06L,135473.77777777778
2016-07-01,06L,138844.6
2017-03-01,06L,157348.17222222223
2015-06-01,06Q,117225.25
2015-09-01,06Q,122469.49999999997
2015-05-01,09D,89610.30555555553
2018-04-01,09D,124878.7611111111
2019-08-01,09E,97098.58888888889
2017-01-01,09P,66700.47777777778
2016-10-01,09P,66089.45
2017-10-01,09P,75111.64444444444
2018-10-01,09W,126439.62222222221
2018-09-01,09W,115824.78888888888
2017-12-01,09W,119910.47222222222
2018-12-01,09W,124382.4611111111
2018-05-01,10K,82692.83888888887
2019-04-01,10K,79608.11111111111
2018-08-01,10X,116965.09999999999
2014-11-01,10X,71042.21111111113
2015-02-01,12D,61274.00555555557
2015-07-01,12D,74182.0
2016-02-01,99K,52886.89444444443
2016-02-01,04C,75566.96111111112
2017-02-01,04C,82871.92222222226
2015-01-01,04C,69046.08333333333
2017-04-01,04C,84513.21666666669
2014-11-01,04C,64086.42777777779
2018-12-01,04C,106675.91111111107
2016-03-01,04F,59092.72777777776
2016-07-01,04F,62330.03333333333
2015-10-01,04F,56463.91666666666
2018-08-01,05R,73528.20555555554
2018-03-01,05R,69237.09444444446
2018-02-01,05R,62833.57777777779
2017-12-01,05R,68044.32222222224
2019-08-01,06P,59961.54444444446
2015-03-01,06P,40486.061111111114
2015-05-01,06P,40745.31111111111
2019-03-01,06P,57790.37222222222
2015-02-01,06P,37089.27222222222
2014-12-01,06P,42275.68333333334
2016-06-01,06P,49571.383333333324
2016-05-01,06P,48105.02777777778
2015-12-01,06P,49018.41111111111
2015-08-01,06P,41171.72777777778
2016-12-01,06P,53759.76666666667
2017-01-01,06P,51358.194444444445
2016-11-01,06P,52462.88333333334
2018-10-01,07H,81720.15
2017-07-01,07H,72346.81666666668
2018-07-01,07H,75379.1777777778
2016-08-01,07H,66099.30555555558
2019-05-01,07H,79769.44444444444
2019-10-01,07H,82084.31666666667
2018-05-01,07H,77799.78333333335
2016-10-01,07L,46998.34444444443
2018-01-01,07L,54291.766666666656
2017-03-01,07L,52409.094444444454
2017-11-01,07Q,84099.75555555557
2018-04-01,07Q,84165.5777777778
2019-02-01,08F,63784.15555555557
2019-09-01,08H,63312.56111111112
2018-09-01,08H,59928.78333333334
2019-04-01,08H,60553.74999999999
2015-04-01,08V,54638.63888888889
2015-09-01,08V,57041.00000000001
2019-01-01,09L,48398.572222222225
2017-09-01,09N,51849.82777777778
2018-11-01,09N,56122.972222222226
2019-06-01,09Y,86793.74444444443
2019-07-01,10C,23188.38888888889
2017-08-01,10C,22464.277777777777
2017-06-01,10C,23014.75
2017-10-01,10C,22720.722222222226
2016-04-01,10C,20300.94444444445
2017-05-01,10C,22603.833333333332
2018-06-01,10C,24191.933333333334
2016-09-01,10Q,164670.17777777783
2015-11-01,10Q,140567.8333333333
2015-07-01,15A,104192.77777777774
2016-01-01,15A,104936.4888888889
2015-06-01,15A,100562.45000000001
2017-02-01,03E,45302.68333333334
2017-12-01,03E,53151.29444444444
2017-10-01,03E,52567.783333333326
2016-10-01,03E,47270.088888888895
2016-12-01,03J,60961.338888888895
2016-11-01,03J,58029.04999999999
2019-09-01,03W,108108.99444444443
2016-06-01,03W,94899.42222222223
2016-09-01,04K,106753.9
2017-04-01,04K,108707.61111111111
2018-08-01,04K,131337.55
2015-09-01,04K,93858.99999999997
2019-01-01,04K,135127.3777777778
2018-01-01,04K,127018.3
2018-04-01,04K,122084.34444444446
2014-12-01,04V,95581.6166666667
2015-01-01,04V,90825.34999999995
2015-10-01,05C,84968.34444444443
2017-11-01,05C,105035.40555555555
2015-03-01,05C,78848.57222222224
2016-08-01,05C,93374.80000000003
2016-01-01,05C,82847.74444444447
2018-03-01,05D,46811.87222222223
2019-04-01,05D,45838.48333333332
2018-11-01,05F,63208.75555555555
2017-07-01,05T,97899.8388888889
2017-03-01,05T,100524.70555555556
2018-05-01,06A,93849.36666666664
2019-02-01,06D,36698.85
2015-07-01,09G,134138.97222222222
2016-02-01,09G,133116.5777777778
2016-04-01,09G,146661.14999999997
2019-06-01,09J,85456.67222222223
2017-09-01,09J,85753.90555555554
2018-07-01,09J,87686.65000000001
2017-05-01,09J,85520.65555555557
2015-04-01,10R,54531.72222222222
2019-03-01,10R,74847.9
2017-06-01,10R,74698.26666666666
2015-12-01,10R,64240.72777777778
2018-10-01,11A,194765.15
2019-10-01,11A,194754.38333333327
2018-09-01,11A,180441.01666666666
2018-02-01,11A,167701.52777777772
2018-06-01,11M,213395.5777777778
2016-07-01,15E,369790.64999999997
2016-03-01,15E,352985.18333333347
2015-08-01,15E,315025.7555555556
2016-05-01,15E,355617.23888888914
2018-12-01,15E,445222.0555555557
2019-05-01,15E,449626.55
2015-02-01,15E,284189.8999999999
2014-11-01,99E,60037.59444444443
2019-08-01,99E,99912.01111111113
2017-08-01,99E,90687.04999999999
2015-06-01,99E,70179.23333333332
2017-01-01,99F,54947.3388888889
2015-05-01,99F,44900.86111111111
2015-11-01,99F,48761.450000000004
2019-07-01,99J,160029.65555555554
2017-06-01,00Q,79034.42222222222
2019-03-01,00Q,85192.11666666665
2015-10-01,01A,147057.56666666662
2015-04-01,01R,64232.19444444443
2017-07-01,01W,138214.44444444444
2015-12-01,01W,128927.83888888892
2015-09-01,01W,115621.26111111112
2015-11-01,01W,114531.5888888889
2019-08-01,02E,113025.17777777779
2016-01-01,02E,79703.91111111111
2017-09-01,02E,99005.27222222221
2017-04-01,02E,88413.92222222223
2015-06-01,02E,79103.21666666666
2018-04-01,03D,65980.13333333335
2018-07-01,03D,68775.81666666667
2017-05-01,03D,65164.62777777778
2019-07-01,03K,87053.52222222222
2017-10-01,03K,80751.42222222223
2015-05-01,03L,91219.5666666667
2016-08-01,03L,108661.4388888889
2015-07-01,03L,101690.51111111109
2018-01-01,03L,124511.87777777777
2017-12-01,03L,124825.88333333333
2019-09-01,03M,57680.37777777779
2019-02-01,03M,53727.58888888888
2018-05-01,03M,57614.277777777796
2016-09-01,03M,50770.23333333334
2018-06-01,03M,57548.58333333333
2019-04-01,03V,38539.833333333336
2016-04-01,04E,78239.72222222223
2017-02-01,04E,76389.11111111112
2016-11-01,04E,81602.5
2018-02-01,04Q,57552.39444444445
2014-12-01,04Q,48988.95555555555
2016-06-01,04Q,55468.05000000001
2019-05-01,05Q,110638.40000000001
2016-12-01,05Q,98114.27222222221
2018-08-01,05Q,108506.38888888886
2018-10-01,05W,147163.1555555556
2018-03-01,05W,137924.89444444442
2016-07-01,05W,115853.57777777777
2015-03-01,05X,63712.14444444443
2015-01-01,05X,61739.17777777777
2019-10-01,06W,121225.43333333335
2016-03-01,06W,91989.22222222223
2018-12-01,06Y,112993.15555555552
2015-02-01,09F,62027.28333333333
2014-11-01,09P,58829.694444444445
2019-01-01,10A,104198.89444444446
2017-03-01,10A,94207.45
2016-02-01,10A,75927.05555555556
2019-06-01,11N,270396.89999999997
2018-11-01,11N,285791.5555555556
2017-01-01,14L,264521.58333333343
2017-11-01,14L,298113.99444444466
2018-09-01,14L,295523.1055555556
2017-08-01,14L,290998.74999999994
2016-10-01,15N,491486.06666666653
2015-08-01,15N,418449.89444444416
2016-05-01,15N,471604.1833333336
2016-05-01,07M,62473.24444444445
2019-01-01,07M,82573.53333333335
2015-04-01,07M,54278.594444444454
2016-10-01,07M,65851.05000000002
2017-06-01,07M,72180.82777777778
2019-08-01,07M,73283.14444444444
2019-03-01,07M,74283.49444444446
2016-07-01,07M,65380.24999999999
2018-02-01,07P,62185.172222222216
2016-08-01,07W,68245.41111111111
2015-05-01,07W,57985.55555555554
2015-02-01,07W,53307.47777777778
2015-01-01,07W,57290.74444444445
2016-04-01,07W,66776.15555555557
2016-11-01,07W,71972.2
2015-06-01,07W,61017.388888888876
2017-01-01,07X,53812.305555555555
2015-11-01,07X,47305.15555555555
2015-10-01,07X,48015.99444444446
2019-02-01,07X,54379.427777777775
2016-03-01,07X,50755.05
2015-09-01,07X,46256.316666666666
2018-06-01,07Y,57142.177777777775
2015-08-01,07Y,40779.499999999985
2015-07-01,07Y,45410.005555555545
2014-11-01,07Y,39621.56111111113
2018-05-01,07Y,56945.01111111109
2018-08-01,07Y,57705.31666666667
2019-10-01,07Y,60192.17222222224
2014-12-01,07Y,41751.13888888889
2019-09-01,07Y,56841.4222222222
2018-10-01,07Y,62262.46111111111
2019-06-01,08D,54441.705555555556
2019-07-01,08D,57063.05555555556
2018-12-01,08D,58063.111111111124
2017-04-01,08E,41037.6388888889
2016-12-01,08J,34186.33888888889
2017-10-01,08J,37252.433333333334
2017-02-01,08J,31013.105555555554
2016-01-01,08K,56684.366666666654
2016-09-01,08K,64019.71111111111
2016-06-01,08K,62006.48888888889
2017-08-01,08K,68350.18333333332
2017-11-01,08M,70353.0111111111
2018-01-01,08M,71286.53888888888
2017-03-01,08M,68518.45555555557
2019-05-01,08N,58186.47777777779
2018-04-01,08N,56171.11111111111
2018-11-01,08N,58765.5611111111
2018-09-01,08N,55324.11666666668
2019-04-01,08N,55734.40555555555
2018-07-01,08N,58912.038888888885
2017-07-01,08T,33480.972222222226
2015-03-01,08T,26183.222222222215
2016-02-01,08W,43424.08888888888
2017-09-01,08W,52831.32777777777
2017-05-01,08W,52167.32222222222
2015-12-01,08W,46243.31111111111
2017-12-01,09A,40139.96111111111
2018-03-01,09A,41173.84444444444
2017-11-01,06N,129931.85000000003
2017-09-01,06N,126637.66111111108
2017-08-01,06N,124075.8333333333
2015-06-01,06N,101925.25000000004
2017-01-01,06N,118252.92777777778
2015-07-01,06N,106157.25555555559
2018-01-01,06N,132371.5388888889
2018-07-01,06N,135643.5222222222
2017-07-01,06N,124857.47222222226
2015-08-01,06N,97413.12777777779
2016-03-01,07T,52488.11666666667
2016-12-01,07T,60436.12777777777
2015-03-01,07T,45783.322222222225
2018-08-01,07T,67231.82777777777
2017-06-01,07T,62930.76111111111
2015-01-01,07T,45975.09444444444
2019-01-01,07T,69098.63888888889
2015-09-01,07V,67304.02777777777
2018-09-01,07W,85781.29444444444
2019-02-01,07W,80328.61111111112
2017-10-01,08C,43358.72777777778
2016-06-01,08C,39028.01666666666
2016-10-01,08C,39465.86111111112
2017-12-01,08C,45062.88333333333
2019-09-01,08J,42092.177777777775
2019-08-01,08J,42546.16111111111
2018-12-01,08Q,70252.80555555556
2018-03-01,08Q,65214.2111111111
2018-05-01,08Q,69160.57222222224
2019-07-01,08T,40177.1111111111
2019-03-01,08T,40263.94444444445
2019-04-01,08T,40835.46666666667
2019-10-01,08V,70943.24444444446
2014-11-01,08Y,34843.811111111114
2016-05-01,08Y,43560.34999999999
2015-04-01,08Y,37575.24444444445
2016-04-01,08Y,44316.433333333334
2017-02-01,08Y,43510.527777777774
2017-04-01,08Y,44435.34444444446
2015-05-01,09A,32198.22222222222
2016-01-01,09A,36322.53333333334
2015-10-01,09A,36642.866666666676
2017-03-01,09A,44117.45555555555
2016-11-01,09A,40082.588888888895
2016-09-01,09A,39922.66666666667
2015-11-01,09A,35546.30555555557
2016-07-01,09L,33246.100000000006
2015-02-01,09L,25428.7
2014-12-01,09L,28351.144444444442
2015-12-01,15D,81019.06666666668
2019-06-01,15D,88352.77222222222
2019-05-01,15D,96258.47222222223
2017-05-01,99H,62727.08888888889
2018-10-01,99H,66058.82222222222
2016-02-01,99H,50126.666666666664
2018-06-01,99H,61153.61666666667
2018-04-01,99H,60225.70555555555
2018-11-01,99H,64835.64444444445
2016-08-01,99H,57315.0
2018-02-01,99H,56618.25555555555
2019-05-01,04C,114054.49444444447
2016-01-01,04F,58931.144444444435
2016-08-01,04F,65352.69444444445
2017-06-01,06F,122569.92777777782
2019-07-01,06F,130678.20555555556
2018-06-01,06F,127608.3222222222
2018-02-01,06F,114618.15
2015-10-01,06F,100288.69999999998
2019-04-01,06F,127574.72222222225
2018-11-01,06K,163217.9444444444
2015-09-01,06K,123046.13888888885
2018-01-01,06K,158628.52222222218
2017-03-01,06K,153562.42777777778
2015-11-01,06K,123934.84444444442
2018-08-01,06K,163672.2500000001
2016-12-01,06K,149729.10555555552
2016-11-01,06K,143572.4611111111
2017-08-01,06K,152324.46666666665
2015-12-01,07H,71291.78888888888
2015-07-01,07H,66141.41666666664
2016-05-01,07H,67398.06666666665
2016-06-01,07H,71369.6388888889
2015-05-01,07Q,64470.6611111111
2015-01-01,07Q,65753.85555555555
2017-02-01,08A,65207.52777777779
2019-06-01,08A,77575.53333333334
2015-03-01,08A,56509.13888888888
2016-10-01,08A,67807.28333333335
2019-10-01,08A,84813.22777777775
2017-05-01,08F,69010.47777777775
2018-05-01,08F,74224.94444444447
2015-08-01,08F,52734.92222222223
2014-12-01,08H,48464.694444444445
2016-09-01,08H,56717.499999999985
2016-04-01,08H,55140.11111111111
2018-04-01,08L,84752.52222222224
2018-09-01,08L,85227.84444444446
2018-03-01,09H,35354.83333333333
2015-04-01,09H,25626.055555555555
2017-01-01,09H,30523.63888888889
2017-04-01,09H,30525.888888888887
2019-02-01,09N,56161.9277777778
2017-12-01,09Y,97493.5888888889
2019-09-01,10Q,199014.97777777785
2019-08-01,10Q,212732.56666666668
2017-09-01,10Q,183373.5666666667
2017-11-01,10Q,192955.16666666666
2015-02-01,11E,36998.944444444445
2016-03-01,11E,44858.15555555555
2016-07-01,11E,46705.11111111112
2018-12-01,11E,58803.144444444435
2018-07-01,11E,56020.22222222222
2017-10-01,11E,52650.33888888889
2014-11-01,11J,139807.2555555556
2019-03-01,15A,147590.461111111
2018-10-01,15A,154144.4111111111
2019-01-01,15A,156141.81111111114
2017-07-01,15A,135658.9777777778
2016-02-01,99M,46850.78333333333
2015-06-01,99M,46027.549999999996
2016-08-01,02N,50653.96111111111
2017-08-01,02N,57251.64444444445
2015-06-01,02T,61799.894444444435
2019-07-01,03F,111243.78333333331
2017-09-01,03H,60396.727777777785
2015-03-01,03H,46129.561111111114
2017-11-01,03H,61577.03333333332
2018-04-01,03J,69235.61666666668
2018-01-01,03J,70623.35555555555
2017-02-01,04G,206860.27777777778
2018-02-01,04G,227098.45555555556
2015-07-01,04G,196477.81111111102
2015-05-01,04G,175193.4722222222
2017-05-01,04G,238606.38888888888
2019-01-01,05C,126117.30555555558
2014-12-01,05H,52389.00555555556
2014-11-01,05H,45537.194444444445
2019-08-01,05L,223130.33333333326
2016-12-01,05L,193408.738888889
2019-09-01,05N,115622.31111111112
2019-04-01,05N,113196.80000000002
2016-03-01,05N,93005.16111111108
2015-02-01,05N,74721.07777777778
2015-01-01,05N,80602.56111111112
2019-02-01,05V,51836.922222222216
2016-06-01,05V,47040.45555555555
2015-08-01,05V,39125.46666666667
2018-12-01,06D,45929.98888888889
2018-03-01,06Q,144576.9277777778
2018-05-01,06Q,147352.17222222226
2015-09-01,09C,36866.055555555555
2016-07-01,09C,41316.61666666666
2015-10-01,09C,38044.08888888889
2017-06-01,10K,71562.09444444445
2016-05-01,10K,62490.22222222221
2015-04-01,10X,74195.5611111111
2016-04-01,11M,202348.6444444445
2017-01-01,11M,206878.6944444445
2016-02-01,11M,182104.71666666662
2017-03-01,11X,202335.14444444454
2017-04-01,11X,184288.68888888895
2019-06-01,11X,210553.2722222223
2018-09-01,11X,209846.3277777777
2017-07-01,11X,200605.7555555556
2019-05-01,11X,225315.54444444433
2018-08-01,11X,221952.74444444446
2017-12-01,11X,213032.86111111112
2016-09-01,11X,185517.15000000005
2019-03-01,99F,69662.47777777776
2016-01-01,99F,52333.67222222223
2018-10-01,99F,72116.74444444444
2019-10-01,99F,72718.43888888888
2015-12-01,99G,58975.811111111114
2016-10-01,99G,60201.63888888889
2018-07-01,99G,70373.93888888888
2016-11-01,99G,61552.222222222226
2018-06-01,99G,70345.90555555554
2015-11-01,99G,52968.6388888889
2017-10-01,99G,67936.26111111112
2018-11-01,99K,64804.71111111111
2017-05-01,00J,149104.9055555555
2016-09-01,00J,137356.28888888887
2017-03-01,00J,152302.92777777775
2016-11-01,00J,141462.89444444445
2017-01-01,00J,138790.79444444447
2016-06-01,00J,134043.13333333333
2016-03-01,00K,148745.9777777778
2019-05-01,00K,192300.0222222222
2015-05-01,00K,128229.6222222222
2019-01-01,00K,191954.27777777778
2019-06-01,00K,177821.5722222222
2018-07-01,00K,184364.0055555555
2016-01-01,00K,137728.39444444445
2015-10-01,00K,143184.53888888887
2017-02-01,00K,150943.71666666665
2015-08-01,00K,129266.86666666665
2017-11-01,00K,179511.81666666665
2017-10-01,00L,194159.2722222222
2018-08-01,00L,206082.27222222227
2015-07-01,00L,158125.3166666667
2018-04-01,00L,191963.23888888885
2016-04-01,00L,164804.53333333338
2017-08-01,00N,94972.11666666667
2017-04-01,00P,150744.47222222222
2018-06-01,00P,173451.46111111107
2019-08-01,00P,181394.7555555556
2018-01-01,00P,174984.79444444447
2018-12-01,00P,178229.6
2019-10-01,00Y,166641.19444444444
2018-05-01,00Y,158731.48333333337
2015-06-01,00Y,114115.23888888893
2018-02-01,00Y,140874.15555555554
2016-05-01,00Y,125283.09444444443
2017-12-01,00Y,153587.4888888889
2015-03-01,01D,102180.21666666667
2015-09-01,01G,125556.20555555556
2015-02-01,01G,104959.53333333331
2019-04-01,02G,69045.99444444446
2017-09-01,02G,66465.39444444444
2019-07-01,02G,70637.05000000002
2015-01-01,02G,48336.22222222222
2019-09-01,02M,108864.08333333333
2019-03-01,02P,158296.69999999998
2018-10-01,02P,168948.87777777776
2018-11-01,02P,163508.68333333332
2017-06-01,02Q,69280.22222222223
2015-12-01,02X,166268.87222222215
2016-08-01,02X,167389.5055555555
2015-11-01,02X,144529.43333333335
2015-04-01,06M,104562.86666666668
2016-12-01,07J,99783.40555555552
2017-07-01,07J,100549.9277777778
2018-03-01,10E,88781.59444444445
2018-09-01,10E,86483.3111111111
2016-10-01,10E,76515.64444444444
2014-11-01,13T,198602.6833333334
2019-02-01,99A,300839.40555555554
2016-02-01,99C,101858.40555555557
2016-07-01,99C,111998.39999999998
2014-12-01,99C,100079.85555555552
2019-04-01,01E,89242.57222222222
2015-09-01,01E,68216.9
2018-02-01,01H,123532.5388888889
2017-10-01,01H,133993.93333333335
2019-01-01,01H,148255.2333333333
2015-06-01,01R,58604.666666666664
2019-03-01,01W,132858.99444444446
2019-06-01,01W,131962.06111111114
2016-11-01,02R,123715.77777777778
2014-11-01,02Y,86055.46666666669
2015-04-01,03F,91725.1666666667
2017-09-01,03F,119735.60555555552
2018-05-01,03N,258308.18888888892
2017-08-01,03N,242589.06666666665
2017-01-01,03N,223824.32222222222
2015-02-01,03Q,101631.01111111112
2016-05-01,03Q,123954.23333333335
2015-08-01,03Q,111278.1833333333
2016-02-01,03Q,117084.65000000002
2015-07-01,03Q,120401.62222222221
2015-03-01,03Q,112396.09999999999
2015-05-01,04H,40875.89444444445
2017-03-01,04L,57035.45555555555
2018-01-01,04L,59812.10555555556
2018-09-01,04L,58059.59444444445
2018-04-01,04L,58249.35
2016-03-01,04L,49374.45555555557
2014-12-01,04L,45476.127777777765
2015-12-01,04L,52134.01111111111
2016-04-01,04L,50904.955555555556
2018-12-01,04M,47106.222222222226
2017-04-01,04M,39154.34444444445
2016-12-01,04M,42257.200000000004
2015-11-01,04M,34561.37222222221
2016-09-01,04Y,50063.22777777778
2016-01-01,04Y,43630.37777777778
2019-10-01,05G,98101.81111111108
2018-11-01,05G,97108.5
2016-06-01,05G,81074.62222222223
2019-09-01,07K,106092.81666666668
2019-05-01,07K,112784.37777777779
2015-01-01,09D,94929.06111111114
2016-08-01,09D,117199.99444444444
2019-07-01,09F,85720.68333333335
2018-08-01,09F,86511.81111111112
2019-02-01,09F,77262.53888888887
2018-06-01,09P,79032.3111111111
2017-06-01,09W,121704.30000000005
2016-10-01,09W,110160.78333333335
2017-07-01,12D,92669.86111111111
2019-08-01,12D,111573.06666666665
2018-10-01,15M,472888.83333333343
2018-07-01,15M,454648.77222222206
2018-03-01,15M,448482.5666666667
2017-05-01,15M,419564.47777777765
2017-12-01,15M,442046.0666666664
2017-02-01,15M,364853.5277777777
2017-11-01,15M,434984.94444444444
2015-10-01,99D,55857.583333333336
2016-07-01,99D,58820.55555555556
2018-01-01,00T,159283.32777777777
2018-06-01,00T,159748.42777777775
2016-02-01,00T,122425.62777777779
2016-10-01,00V,90509.24444444444
2015-03-01,00V,76887.60555555556
2014-12-01,00V,79530.28888888888
2019-01-01,01A,212005.12777777764
2017-09-01,01A,187600.0555555556
2018-08-01,01A,208114.9222222222
2019-05-01,01A,211164.72222222225
2018-04-01,01A,193938.94444444444
2019-08-01,01V,69041.78333333334
2019-06-01,01V,63183.84444444445
2015-08-01,02D,39655.70555555555
2015-11-01,03M,47955.21111111111
2017-01-01,03R,168017.96666666673
2019-02-01,03R,180307.24444444443
2017-12-01,03R,189747.91111111114
2018-10-01,03R,208094.2
2015-02-01,04D,81353.4388888889
2016-01-01,04D,95035.76666666668
2018-02-01,04D,112402.6777777778
2015-05-01,04D,88796.58333333333
2014-11-01,04D,80220.56666666667
2017-05-01,04D,117222.74444444443
2015-01-01,04D,87257.53333333333
2015-06-01,04D,94892.64999999998
2018-07-01,05Y,150914.50555555557
2019-07-01,05Y,151946.89999999997
2018-12-01,06T,189822.43333333332
2018-03-01,06T,184216.77222222218
2018-05-01,06T,184438.03333333333
2017-08-01,06V,87228.64444444442
2015-09-01,06V,71369.78333333333
2018-11-01,06V,92839.46111111112
2016-04-01,06V,77013.45
2019-04-01,06V,90126.33888888887
2018-09-01,06V,87960.82222222221
2015-07-01,06Y,92475.80555555555
2016-05-01,06Y,95606.67777777775
2017-04-01,10D,51439.39444444445
2017-10-01,10D,57215.00555555555
2016-12-01,10D,54617.444444444445
2017-03-01,10D,55705.583333333336
2017-02-01,10D,48567.64444444444
2015-10-01,10L,59934.894444444435
2015-12-01,11N,258792.25555555554
2015-04-01,11N,216541.85
2016-03-01,11N,247851.2666666667
2016-07-01,11N,250318.64999999997
2016-08-01,11N,253422.21666666667
2016-09-01,11N,260437.91666666674
2017-11-01,12F,170293.50555555557
2016-11-01,12F,155231.9
2017-07-01,12F,163269.54444444453
2017-06-01,12F,167226.0666666667
2016-06-01,12F,150545.29444444444
2019-10-01,13T,292687.8833333332
2019-09-01,13T,272590.58888888895
2019-03-01,13T,276388.0833333333
2019-07-01,00M,231727.04444444444
2017-10-01,00M,217674.21111111116
2018-04-01,00M,216789.92222222226
2019-06-01,00M,227284.75555555557
2019-08-01,00M,248371.1611111111
2019-09-01,00M,227231.36666666664
2019-02-01,00M,215817.1055555556
2019-01-01,00M,240481.41666666663
2018-05-01,01F,102109.55555555556
2016-12-01,01F,94101.12222222221
2019-10-01,01F,109201.86111111112
2017-06-01,01F,97230.39444444445
2017-02-01,01F,84429.87222222223
2015-03-01,01F,75476.5
2016-09-01,01F,92185.56666666667
2017-04-01,01F,90815.35
2017-05-01,01F,91948.67222222225
2018-03-01,01F,100415.74444444444
2017-03-01,01F,99062.87222222223
2017-07-01,01F,91995.98333333334
2016-11-01,01F,95078.35
2016-04-01,01F,88493.64999999998
2015-01-01,01F,72461.6722222222
2017-12-01,01F,98012.65555555555
2018-02-01,01F,91009.97222222223
2017-01-01,01F,90846.36666666665
2018-01-01,01F,101210.37777777779
2016-06-01,01F,87987.4111111111
2018-07-01,01F,100803.7777777778
2018-10-01,01F,108088.61111111111
2017-09-01,01F,94185.03888888888
2018-08-01,01F,104220.83333333334
2017-08-01,01F,96169.45555555557
2015-05-01,01J,90806.9888888889
2016-02-01,01J,99804.40555555557
2015-02-01,01J,83711.3333333333
2018-12-01,01J,131623.0
2015-09-01,01J,100228.97777777779
2015-10-01,01J,102870.23333333334
2016-05-01,01J,106053.26111111113
2018-06-01,01J,127036.56111111112
2015-12-01,01J,111790.5611111111
2018-11-01,01J,134476.06111111108
2014-12-01,01J,96119.38888888888
2015-06-01,01J,101312.50555555554
2017-11-01,01J,123757.12777777777
2016-01-01,01J,97268.66111111113
2019-03-01,01J,129445.93333333332
2018-09-01,01J,123601.54444444446
2016-03-01,01X,130137.00555555557
2019-05-01,01X,164809.25000000003
2015-07-01,01X,122845.95
2015-11-01,01X,115901.48888888893
2016-07-01,01X,136720.4277777778
2016-10-01,01X,130939.66111111113
2014-11-01,01X,100675.00555555557
2015-08-01,01X,109420.11666666667
2015-04-01,01X,114510.61111111111
2019-04-01,01X,153049.3277777778
2016-08-01,01X,135426.72222222225
2018-07-01,03E,51887.23888888889
2018-10-01,03E,54882.64444444444
2018-12-01,03W,108823.83333333333
2016-09-01,03W,92473.58888888889
2016-12-01,03W,99696.93333333336
2019-01-01,03W,111306.6111111111
2016-07-01,04K,102147.84444444445
2015-11-01,04V,97784.80555555552
2016-05-01,05C,85335.1055555556
2015-01-01,05C,73413.00555555554
2015-02-01,05C,68338.5111111111
2015-08-01,05D,33112.14444444444
2015-12-01,05D,39460.81111111111
2016-01-01,05F,47906.16111111112
2018-01-01,05F,60207.555555555555
2018-09-01,05F,58504.41666666666
2014-11-01,05F,40059.75
2016-03-01,05F,49259.80555555556
2016-11-01,05J,51297.944444444445
2019-03-01,05J,56184.455555555556
2018-03-01,06A,88925.97777777775
2016-08-01,06A,77792.9
2019-10-01,06A,95631.45000000003
2016-02-01,06A,69725.11111111114
2019-06-01,06A,88204.80555555553
2016-10-01,06D,32714.944444444438
2019-07-01,06H,307665.43333333323
2019-08-01,06H,344508.2333333333
2015-10-01,07N,61443.57222222222
2018-02-01,07N,69170.58888888889
2015-05-01,09G,120240.30555555553
2019-09-01,09J,87434.79444444441
2018-05-01,09J,87649.85000000002
2017-06-01,09X,74529.00555555554
2017-05-01,09X,73425.13888888889
2015-07-01,10R,57531.11666666667
2019-05-01,11A,188898.51111111112
2019-04-01,11A,174219.5666666667
